;Smiles;Output
2348;Cc1ccc(CO)cc1N(c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1)C(C)C;3,9
2349;NC(=O)c1cc(C(N)=O)n(-c2cccc(-c3cc(C(F)(F)F)ccc3C(F)(F)F)c2)n1;3,4
2350;CS(=O)(=O)Nc1cc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)cc(C(N)=O)c1;2,28
2351;O=C(Nc1cccc(-c2nnn[nH]2)c1)c1cc(O)cc(C(F)(F)F)c1;0,8
2352;N#Cc1cccc(-c2cccc(-c3nn[nH]n3)c2)c1;0,7
2353;COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1;0,79
2354;NC1(c2ccc(-c3ncc4cnccc4c3-c3ccccc3)cc2)CCC1;2,2
2355;N#Cc1cnn(-c2ccccc2)c1NC(=O)c1ccccc1F;1,7
2356;Cc1cc(=O)[nH]c2ccccc12;1,9
2357;C[C@H](Cc1cccc(CC(=O)NC23CC4CC(CC(C4)C2)C3)c1)NC[C@H](O)c1ccc(O)c(CO)c1;2,4
2358;Oc1ccc(-c2ccc(C3(O)CN4CCC3CC4)cc2)cc1;0,95
2359;CNC(=O)c1snnc1-c1ccccc1;1,23
2360;CC(C)(C)NC(=O)Nc1cccc(Cn2[nH]c(=O)c3[nH]c4cc(Cl)ccc4c(=O)c3c2=O)c1;1,77
2361;CN1CCN(c2nc(NCCNc3ccc([N+](=O)[O-])cc3)c3ccccc3n2)CC1;2,91
2362;O=C(O)CSCC(=O)Nc1nc(-c2ccc(F)cc2)cs1;-0,2
2363;O=C(N[C@@H](Cc1ccc(OCCNc2ccccn2)cc1)C(=O)O)c1c(Cl)cccc1Cl;-0,48
2364;CC(C)(C)OC(=O)N1CCC(c2ncc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1;2,8
2365;CC(C)Cn1c(=O)[nH]c(=O)c2c(C(=O)N3CCC3)c(Cc3ccccc3C(F)(F)F)sc21;3
2366;Nc1ncnc2c1c(COc1cccc(Cl)c1)nn2C1CCOCC1;3,17
2367;O=C(COCc1ccccc1)Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2;3,21
2368;N#Cc1cnn2c(NC3CC3)cc(-n3ccc4ccc(CO)cc43)nc12;3,09
2369;CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1;-0,96
2370;NC1(c2ccc(-c3c(-c4ccccc4)ccc4ccnn34)cc2)CCC1;2,9
2371;CN(C(=O)Cc1ccc(-n2cnnn2)cc1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1;3
2372;CCC(c1nc2ccoc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1;1,37
2373;COc1ccc(N(C(=O)c2occc2C)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1;2,04
2374;CCCc1c(OCc2cccc(NC(=O)Cc3ccccc3C(=O)O)c2)ccc(C(C)=O)c1O;2,95
2375;Cc1ncccc1Oc1ncnc(OC2C3COCC2CN(C(=O)OC(C)C)C3)c1C;3,1
2376;C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nccnc12;3,15
2377;NC(=O)c1cnc(-c2ccc(C3(N)CCC3)cc2)c(-c2ccccc2)c1;1,3
2378;C[C@H](CO)Nc1nc(SCc2ccccc2)nc2[nH]c(=O)sc12;2,86
2379;N#Cc1cc(F)c(Cl)cc1O[C@H](CCN)c1ccccc1;0,77
2380;Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(OC3CCOCC3)cc(N3CCOCC3)c2)n1;3,7
2381;CC(C)(CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12;3,37
2382;O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12;3,83
2383;CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCCC4)nn3c2)c1;1,37
2384;O=C(Nc1ccccn1)c1ccccc1;2,2
2385;O=c1c2sccc2n(CC2COc3ccccc3O2)c(=O)n1O;1,44
2386;c1ccc(Sc2ccc3ccccc3n2)cc1;3,92
2387;O=C(Nc1cccc(-c2nnn[nH]2)c1)c1cc(C(F)(F)F)cc2[nH]cnc12;1,1
2388;COC[C@H](C)Oc1cc(Oc2ccc(Cl)cc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1;1,69
2389;C[C@@H]1CN(c2ccccc2)CCN1C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1;2,35
2390;COc1ccc2ncc(=O)n(CCN3CC[C@@H](NCc4cc5c(cn4)OCCO5)[C@H](O)C3)c2c1;0,9
2391;COCCOCCOc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1;2,21
2392;CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1;2,31
2393;C[C@@H](C(=O)NCCN1CCCC1)c1ccc(OS(=O)(=O)C(F)(F)F)cc1;1,64
2394;Nc1ccc(OCCc2ccccc2)cc1;2,71
2395;O=C(O)CCc1ccc(OCc2cccc(Br)c2)cc1;1,67
2396;O=C(Nc1ncc(F)s1)C(CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1;3,3
2397;Cc1ncc(-c2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3)ncc2F)n1C(C)C;2,13
2398;O=c1cc(-c2ccccc2)oc2ccc(O)cc12;3,6
2399;CC(C)C(NC(=O)Cn1c(-c2cccs2)ncc(NC(=O)OCC(F)(F)F)c1=O)C(=O)C(F)(F)F;2,32
2400;O=C(NO)C1COC(c2ccc(F)c(C(F)(F)F)c2)=N1;1,53
2401;CCCc1c(OCCCOc2ccc3c(=O)cc(C(=O)O)oc3c2CCC)ccc(C(C)=O)c1O;3
2402;NS(=O)(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1;2,86
2403;CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C;0,2
2404;CCN(CC)CCNc1ncnc2c1sc1nc(N3CCOCC3)c3c(c12)CCCC3;3,3
2405;CC(=O)NC1CC(C)N(C(=O)c2ccccc2)c2ccccc21;2
2406;CCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1;1,92
2407;OCC(O)CN1CCN(c2ccccc2)CC1;0,4
2408;C[C@@H](CO)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nccs2)c1;2,63
2409;COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)Cc1ccnc(F)c1;2,49
2410;Cc1sc2ncnc(N3CCN(c4ncccn4)CC3)c2c1C;3,66
2411;O=C(N[C@@H]1Cc2ccccc2N(C[C@@H](O)CO)C1=O)c1cc2cc(Cl)sc2[nH]1;3,27
2412;Nc1n[nH]c2nnc(-c3ccccc3)c(-c3ccccc3)c12;2,6
2413;O=C(NCc1ccncc1)c1ccc(Oc2ccc(C#C[C@@]3(O)CN4CCC3CC4)cc2)cc1;2,31
2414;O=C1c2ccc(O)cc2C(=O)N1c1ccc(O)cc1F;2,1
2415;C[C@H]1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2cccc3[nH]ccc23)n1;2,8
2416;Cc1ccc(C[C@@H](C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1;3,01
2417;COc1ccc(CC(=O)NC(N/C(=N/C#N)Nc2ccccc2C)C(C)(C)C)cc1OC;2,48
2418;CN1Cc2ccccc2C(c2ccc(Cl)cc2)C1;3,64
2419;O=C(O)CSc1c[nH]c2ccccc12;-1,31
2420;O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O;1,22
2421;C[C@@H](Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ncc(C(F)(F)F)cc2F)CC1)C(F)(F)F;3,49
2422;N#CCNC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCCCC1;0,9
2423;CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3ccccc3Cl)C(=O)O)cc2)n1;-0,31
2424;Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2;1,98
2425;COCCC(=O)N[C@@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1;3,05
2426;COc1ccc([C@]2(C#N)CC[C@@H](C(=O)O)CC2)cc1OC1CCCC1;0,76
2427;CCOc1ccccc1-c1ccc(-c2nc3ccc(F)cc3c(C(=O)NCCOCCN)c2C)cc1;2,46
2428;Cc1ccc(C#N)cc1-c1cc(C(F)(F)F)ccc1OCC(=O)O;0,15
2429;CS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4[nH]ncc34)n2)c1;2,91
2430;COCCNS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3cccnc3)n2)cc1;2,26
2431;CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(C(=O)c2ccccc2)C1)C1CCCCC1;0,87
2432;O=C(Nc1ccc(Cl)c(S(=O)(=O)N2CCNCC2)c1O)Nc1cccc(F)c1Cl;2,6
2433;CN1CC=C(c2cccc(O)c2)CC1;0,53
2434;O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl;-0,84
2435;COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1;1,7
2436;OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1;3,97
2437;CS(=O)(=O)c1ccc(C(CCNC(=O)c2ccc(C#N)cc2)c2ccc(F)cc2)cc1;2,9
2438;Cc1cccc2c(CCNCc3cccc(CCNC[C@H](O)c4ccc(O)c5[nH]c(=O)sc45)c3)c[nH]c12;1,13
2439;Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(CO)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O;2,69
2440;Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)Nc2ccccc2)[C@@H](O)[C@H]1O;1,9
2441;CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1;3,72
2442;CC12NC(Cc3ccccc31)c1ccccc12;1,7
2443;COc1ccc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)cc1;1,74
2444;C[C@@H]1CN(c2ccc3c(n2)NC(=O)CO3)[C@H](c2ccccc2)CO1;2,75
2445;CC(C)c1ccc2[nH]c3c(c2c1)CN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)CC3;4,1
2446;Cc1nc2ccccn2c1-c1ccnc(Nc2cccc(Cl)c2)n1;2,7
2447;O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1;0,99
2448;O=S(=O)(CCCNCCc1ccc(O)c2nc(O)sc12)NCCOCCSc1ccccc1;1,84
2449;CCc1nc2ccc(C(=O)NCc3ccc4c(c3)OCO4)cn2c1N(C)Cc1cccs1;4,1
2450;COCc1ccoc1C(=O)N(c1ccc(OC)cc1OC)C(C(=O)NC[C@@H](C)O)c1ccccc1F;1,98
2451;Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1;2,65
2452;COc1cc(F)ccc1-c1cncc(CNC2CCC2)n1;2,23
2453;C=CC(=O)Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1;3,7
2454;COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2;2,41
2455;CCN(CC)C(=O)c1ccc2[nH]c(-c3cc(C)cc(C)c3)c(CCNCCCCc3ccncc3)c2c1;3,3
2456;Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1;2,11
2457;Nc1ncc(-c2cnn(C3CCNCC3)c2)cc1-c1nc2ccccc2o1;1,85
2458;N#Cc1cnn2c(N)cc(-c3ccc(F)cc3)nc12;2,23
2459;NS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4[nH]ncc34)n2)c1;2,6
2460;C[C@H](c1ccc(F)cc1CCCC(=O)O)N(c1cc(F)ccc1F)S(=O)(=O)c1ccc(Cl)cc1;3,1
2461;Cc1nc(CS(=O)(=O)c2ccccc2)cc(N2CCOCC2)n1;1,07
2462;COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1;1,99
2463;Cc1ccc(S(=O)(=O)N2N=Cc3ccccc3B2O)cc1;0,05
2464;S=C(NC1CCCCC1)N1CCC(c2cnc[nH]2)CC1;2,3
2465;Nc1cc(-c2ccccc2)nc2ccccc12;2,2
2466;CN(C(=O)Cc1ccc(-n2cnnn2)cc1)C1CCN(Cc2ccc(C(F)(F)F)nc2)CC1;1,8
2467;COc1ccc(-c2cc3c(N[C@H]4CCCNC4)ncc(C(N)=O)c3s2)cc1;1,82
2468;C[N+]1(C)[C@H]2C[C@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@@H]1[C@H]1O[C@@H]21;-0,25
2469;N=C(N)c1cc2c(-c3ccccc3)cccc2s1;1,27
2470;O=C1C(=O)N(Cc2ccc(Cl)cc2)c2ccccc21;3,1
2471;COc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1;0,9
2472;CCCNC(=O)c1nnc2c(-c3ncccn3)cccc2c1N;1,86
2473;O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4c(Cl)cccc4Cl)cc3)c2s1;2,3
2474;CC1CN(S(=O)(=O)c2ccccc2)CCN1Cc1cc(Cl)ccc1OCC(=O)O;0,69
2475;O=C(COCc1ccncc1)N1CCC(c2ccc(Cl)cc2)CC1;2,74
2476;CC(O)(C(=O)Nc1ccc(S(=O)(=O)c2ccncc2)cc1)C(F)(F)F;2,15
2477;CCN(CC)CCN1C(=O)[C@@](O)(c2ccccc2Cl)c2c1cc(C(N)=O)cc2C(F)(F)F;2,4
2478;O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(S(=O)(=O)NCCO)ccc12;2,06
2479;Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCOCC3)nc(N3CCOCC3)c2)n1;3,44
2480;O=C(N[C@H]1CN2CCC1CC2)c1ccc(Cl)cc1;0,6
2481;Cc1occc(=O)c1OCc1ccc(F)cc1;1,91
2482;O=C(Cc1ccccn1)c1ccc(Cl)cc1;2,96
2483;COc1nc(Br)cnc1NS(=O)(=O)c1cccc2c(N(C)C)cccc12;1,9
2484;NC(=O)c1sc2nccc(Nc3ccccc3)c2c1N;2,91
2485;COc1ccccc1OCC(O)COC(N)=O;0,36
2486;O=c1[nH]c(-c2ccccc2)nc2cc(Cl)ccc12;3,31
2487;O=c1c2ccccc2oc2cc(O)cc(O)c12;3,39
2488;CCC(Oc1ccc(C(F)(F)F)cc1-c1ccc(S(=O)(=O)CC)cc1C)C(=O)O;0,31
2489;COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1;1,97
2490;Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)CCCN(C)C)cc3)n2)n1C(C)C;1,32
2491;CC1(C)CCC(NC(=O)[C@@H](N)CCC(=O)O)CC1;-0,27
2492;NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O;2,12
2493;Oc1ccc(Br)c2ccccc12;4,3
2494;CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F;3,3
2495;CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2cccc(F)c2)C1)C1CCCCC1;2,64
2496;CCCc1cc(OCc2ccccc2)cc(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1;2,4
2497;N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nccs3)CC2)CC1;1,3
2498;CCSc1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1;1,54
2499;COc1ccc(CN2C(=O)CCC2(C)C(=O)NC2CCCCC2)c(OC)c1;2,38
2500;O=C1C(=O)c2cc(-c3ccsc3)ccc2-c2ccccc21;3,1
2501;CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1;2,9
2502;CN(C)CCCNC(=O)c1nc(Cl)c(N)nc1N;-1
2503;Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1;1,88
2504;COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(C#N)c(-c2cnc3ccccn23)n1;2,8
2505;CCCCC(CC)CNC(=O)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl;2,41
2506;CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3ccc(Cl)c(Cl)c3)CC2)CC1;3,15
2507;Oc1c2ncc3ccccc3c2nn1-c1ccccc1;0,8
2508;Cc1c(Sc2ccc(Cl)cc2)c2c(-c3cnccn3)cccc2n1CC(=O)O;0,03
2509;c1ccc(OCC2CNCCO2)cc1;0,2
2510;COc1ncc(C)cc1-c1cccc2c(N)c(C(=O)NC3CC3)nnc12;3,4
2511;O=C(O)COc1ccc(Cl)cc1CN1CCCN(S(=O)(=O)c2ccccc2)CC1;1,01
2512;O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4c(Cl)cccc4Cl)c3)c2s1;3,15
2513;CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C;2,26
2514;O=C(NS(=O)(=O)c1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1;1,5
2515;Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1;1,78
2516;O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2;1,79
2517;CN1CCN(CCCOc2ccc(-c3cc(-c4ccc(F)cc4)no3)cc2)CC1;3,81
2518;N#Cc1nc(N2CCOCC2)nc(N2CCOCC2)n1;1,51
2519;CNc1ccc(-c2nc3ccc(O)cc3s2)cc1;3,5
2520;CN1CCN(C(=O)c2cc3cc(F)ccc3[nH]2)CC1;1,97
2521;O=C(/C=C/Sc1nc[nH]n1)c1ccc(Cl)cc1;3,1
2522;O=C1C2CCC(N2)C(=O)N1Cc1ccccc1;2,21
2523;Cn1nnc2c(C(N)=O)ncn2c1=O;-1,08
2524;Fc1cc2[nH]cnc2cc1Cl;2,35
2525;CC(=O)Nc1ccc(CNc2[nH]nc3cccc(Oc4ccc(F)cc4)c23)cc1;4,28
2526;N[C@H](CNC(=O)c1cc2c(-c3ccccc3Cc3ccccc3)cccc2[nH]1)C(=O)O;3,25
2527;CCN(C(=O)NCc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1;2,86
2528;CCN(CC)C(=O)Cc1csc(NS(=O)(=O)c2cccc(Cl)c2C)n1;1,67
2529;CCCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)ncnc2c1;2,19
2530;CCCc1c(C(=O)Nc2cc(C)on2)cnn1-c1ccccc1;3,7
2531;O=C(CC1CCCCCC1)Nc1cccc2c(=O)n([C@H]3CCNC3)ccc12;1,15
2532;O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O;-0,58
2533;O=C(O)c1c(Sc2ccccc2)c2cc(Cl)ccc2n1Cc1ccc(Cl)cc1;2,96
2534;Cc1ccc(-c2ncc(CN3CCOCC3)s2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1;3,1
2535;Cc1oc(-c2ccccc2)cc1C(=O)Nc1cccc(C(=O)O)c1;1,63
2536;CCN(CC)C(=O)c1ccc(C(=C2CCN(Cc3ccc(F)cc3)CC2)c2cccc3cccnc23)cc1;3,86
2537;CCN(CC)S(=O)(=O)c1ccc(NC(=O)C(C)(O)C(F)(F)F)cc1;2,63
2538;COc1ccc2c(c1)C(c1ccccc1)=NC(NC(=O)c1ccccc1OC)C(=O)N2;3,8
2539;CC(CO)(CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12;2,87
2540;Cc1nc(C(=O)[C@@H](C)Oc2ccc(SCCCCCc3ccccc3)cc2)sc1CCCC(=O)O;3,58
2541;COC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1;1,54
2542;COc1ccnc(CSc2nc3ccccc3[nH]2)c1;2,89
2543;Oc1cccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1;2,3
2544;O=c1[nH]n(C(c2ccccn2)C2CC2)c(=O)c2c(O)c3ccc(Cl)cc3nc12;1
2545;CN(C(=O)Cc1ccc(S(C)(=O)=O)cc1F)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1;2,7
2546;Fc1ncccc1OC[C@@H]1CCN1;-1,2
2547;N#Cc1ccccc1COc1cc(OCCCN2CCCC2)ccc1C(=O)Nc1cccc(O)c1;2,34
2548;COc1ccc(-c2nc3c(NCCCNC(C)=O)c(Br)cnc3[nH]2)cc1;3,28
2549;COc1ccc(N(C(=O)c2ccccc2)C(C(=O)NC2CCCC2)c2ccccc2F)c(OC)c1;3,86
2550;Cc1ccnc(NCc2ccc(Cl)cc2)c1;3,6
2551;CCN(c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1)c1cc(CO)ccc1C;3,8
2552;CCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)c2cc1OC;2,12
2553;CCCc1c(OCc2ccc(-c3nn[nH]n3)cc2OC)ccc(C(C)=O)c1O;2,8
2554;Nc1nc(N)c(-c2ccc(NC(=O)C3CC3)cc2)c(COCc2ccccc2)n1;2,46
2555;O=C(c1ccc(C(=C2CCN(Cc3cscn3)CC2)c2cccc3cccnc23)cc1)N1CCOCC1;2,12
2556;O=C(NS(=O)(=O)Cc1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1;2,13
2557;Cc1cc(Nc2nc(O[C@H](C)c3ccc(F)cn3)c(C#N)nc2C)n[nH]1;2,72
2558;O=C(NCc1ccncc1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1;2,42
2559;COc1cc(Nc2cc(Oc3cc(C)c(C)nc3-c3ccccn3)ccn2)cc(OC)c1OC;3,22
2560;CSc1nc(C(N)=O)c(N)s1;1,21
2561;COc1ccccc1CN(C(C)=O)c1cnccc1Oc1ccccc1;3
2562;COc1cccc(CNc2nc(NC(C)C)nc3ccsc23)c1OC;3,7
2563;O=C(Cc1ccc(Cl)c(C(F)(F)F)c1)Nc1cccc2c(=O)n(CCO)ccc12;3,36
2564;Cc1nn(C2CCOCC2)c(NS(=O)(=O)c2ccc(C3CC3)cc2)c1C(=O)N[C@@H](C)C(C)(C)C;1,23
2565;CCC(NC(=O)c1ccc(C)cc1)c1nc2ccsc2c(=O)n1Cc1ccccc1;4,14
2566;O=C(N[C@H]1Cc2ccccc2N(C[C@H](O)CO)C1=O)c1cc2cc(Cl)sc2[nH]1;3,27
2567;COc1ccc2ncc(=O)n(CCN3CC[C@@H](NCc4ccc5c(n4)NC(=O)CO5)[C@@H](O)C3)c2c1;0,37
2568;c1ccc2ncccc2c1;2,09
2569;C[C@H](NC1=NC(=O)[C@](C)(C(F)(F)F)S1)c1ccccc1F;3,1
2570;Cc1cccc(C)c1OC[C@@H](C)N;0,6
2571;CC1N=C(N)N=C(N)N1c1ccc(Cl)cc1;-0,8
2572;COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OCCCN1CCOCC1;3,4
2573;Cc1ccccc1-n1c(Cn2cnc3c(N)ncnc32)nc2cccc(C)c2c1=O;2,6
2574;COc1ccc2nc3ccccc3c(N)c2c1;1
2575;Cc1ccc2c(c1)c(-c1ccnc3c(C(F)(F)F)cccc13)c(C)n2CC(=O)O;1,27
2576;CC[C@H](NC(=O)c1c([S+](C)[O-])c(-c2ccsc2)nc2ccccc12)c1ccccc1;2,66
2577;Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1;3,9
2578;C[C@H]1CN(c2nc(N3CCOCC3)c3ccc(Nc4ccccc4)nc3n2)C[C@@H](C)O1;4,12
2579;O=C(CO)N1CCC(c2n[nH]c(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1;1,85
2580;COc1ccc(C(=O)Nc2cc(NC(=O)c3cccc(N(C)C)c3)ccc2C)cc1OC;3,12
2581;CNCc1cccc(-c2ccc3c(N4CCOCC4)nc(N4C[C@H](C)O[C@H](C)C4)nc3n2)c1;1,26
2582;COc1ccc(-c2nc3c(OCC4CCNCC4)c(Br)cnc3[nH]2)cc1;1,55
2583;COc1ccc(-c2nc3c(NCCCNC(=O)c4ccccc4)c(Br)cnc3[nH]2)cc1;0,25
2584;C[C@H]1O[C@@H](n2cnc3c(N)nc(OCC4CC(F)(F)C4(F)F)nc32)[C@H](O)[C@@H]1O;1,42
2585;O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)NC1CC1;2,3
2586;Cc1ccc(-c2ncc[nH]2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1;3,01
2587;Nc1cc(-c2ccccc2)ncn1;1,91
2588;Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1;-0,56
2589;O=c1[nH]n(Cc2cc3ccccc3s2)c(=O)c2c(=O)c3ccc(Cl)cc3[nH]c12;2
2590;O=C(N[C@@H](Cc1ccc(OCCCNc2ccccn2)cc1)C(=O)O)c1c(Cl)cccc1Cl;-0,22
2591;CC(C)(C)OC(=O)N1CCN(c2cnc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1;3,4
2592;CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O;2,5
2593;COC1(c2cc(F)cc(OCc3ccc4c(ccc(=O)n4C)c3)c2)CCOCC1;3,52
2594;O=S(=O)(CCCOCCNc1ccccc1)CCNCCc1ccc(O)c2nc(O)sc12;1,98
2595;Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2F)n[nH]1;1,79
2596;COc1cc2c(Nc3ccc(F)c(Cl)c3)c(C(N)=O)cnc2cc1OCCN(C)CCO;3,2
2597;c1ccc(CNc2ncnc3ccccc23)cc1;3,21
2598;CC(C(=O)N1CCc2ccccc2C1)N1C(=O)c2ccccc2C1=O;2,47
2599;Nc1ccc(C2(c3ccc(N)cc3)CCCCC2)cc1;3,2
2600;CS(=O)(=O)c1ccc([C@@H](CC2CCCC2)C(=O)Nc2nccs2)cc1;3,86
2601;CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Cl)cc32)c1C;2,75
2602;CC(C)(C)OC(=O)N1CCC(OCc2nc(-c3ccncc3)no2)CC1;3
2603;C[C@@](O)(C(=O)Nc1ccc(S(C)(=O)=O)cc1Cl)C(F)(F)F;2,08
2604;Clc1ccc2nsnc2c1NC1=NCCN1;0,71
2605;CCS(=O)(=O)Nc1cccc2c1c(Oc1ccc(Cl)cc1)c(C)n2CC(=O)O;-0,29
2606;CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3ccc(F)cc3Cl)C(=O)O)cc2)n1;-0,04
